File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF947ROX	bed narrowPeak	peaks	ENCSR000DUA	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me3-human	DNA		see document	see document		False	2011-02-11	ENCODE				1, 2							ENCFF111FGZ, ENCFF871ZRW, ENCFF959SHX	471328	ENCODE Processing Pipeline	adff517f29a58276821e217410c6bfd7		https://www.encodeproject.org/files/ENCFF947ROX/@@download/ENCFF947ROX.bed.gz	hg19			released	low read length, low read depth, control low read depth			
ENCFF139PGT	bigBed narrowPeak	peaks	ENCSR000DUA	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me3-human	DNA		see document	see document		False	2011-02-11	ENCODE				1							ENCFF102MXI	1697304	ENCODE Processing Pipeline	248ebe2dbf507266577845282e5c469f		https://www.encodeproject.org/files/ENCFF139PGT/@@download/ENCFF139PGT.bigBed	hg19			released	low read length, low read depth, control low read depth			
ENCFF000XDW	bigBed narrowPeak	peaks	ENCSR000EVI	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				ELK4-human	DNA		see document	see document		False	2011-10-29	ENCODE											ENCFF001VII	523066	Peggy Farnham, USC	8ad319f2016e372923731c2c968dddc2		https://www.encodeproject.org/files/ENCFF000XDW/@@download/ENCFF000XDW.bigBed	hg19			released	inconsistent platforms	biological replicates with identical biosample	insufficient read length	
ENCFF000XDY	bam	alignments	ENCSR000EVI	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				ELK4-human	DNA		see document	see document		False	2011-10-29	ENCODE				1							ENCFF000XEI	294290615	Peggy Farnham, USC	780ae2365f8065b62e6c080ff595aaf0		https://www.encodeproject.org/files/ENCFF000XDY/@@download/ENCFF000XDY.bam	hg19			released	inconsistent platforms	biological replicates with identical biosample	insufficient read length	
ENCFF000XDZ	bigWig	signal	ENCSR000EVI	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				ELK4-human	DNA		see document	see document		False	2011-10-29	ENCODE												385462992	Peggy Farnham, USC	d7bb7fde34a601a71d0370a6964c2a0b		https://www.encodeproject.org/files/ENCFF000XDZ/@@download/ENCFF000XDZ.bigWig	hg19			released	inconsistent platforms	biological replicates with identical biosample, missing derived_from	insufficient read length	
ENCFF000XEA	bam	alignments	ENCSR000EVI	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				ELK4-human	DNA		see document	see document		False	2011-10-29	ENCODE				2							ENCFF000XEM	359081507	Peggy Farnham, USC	d8198cea5e8bf31917b9fce31fdf012d		https://www.encodeproject.org/files/ENCFF000XEA/@@download/ENCFF000XEA.bam	hg19			released	inconsistent platforms	biological replicates with identical biosample	insufficient read length	
ENCFF000XEI	fastq	reads	ENCSR000EVI	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				ELK4-human	DNA		see document	see document		False	2011-10-29	ENCODE				1	1	32		single-ended				603422329	Peggy Farnham, USC	e198ba5aae0be812f4a18c5adec7285d		https://www.encodeproject.org/files/ENCFF000XEI/@@download/ENCFF000XEI.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000XGR/	released	inconsistent platforms	biological replicates with identical biosample	insufficient read length	
ENCFF000XEM	fastq	reads	ENCSR000EVI	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				ELK4-human	DNA		see document	see document		False	2011-10-29	ENCODE				2	1	32		single-ended				763083150	Peggy Farnham, USC	d9bb0864e2545c3002738802bb7769e2		https://www.encodeproject.org/files/ENCFF000XEM/@@download/ENCFF000XEM.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000XGR/	released	inconsistent platforms	biological replicates with identical biosample	insufficient read length	
ENCFF001VII	bed narrowPeak	peaks	ENCSR000EVI	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				ELK4-human	DNA		see document	see document		False	2011-10-29	ENCODE												194254	Peggy Farnham, USC	c33839ad84408a5a81461588ff40de4a		https://www.encodeproject.org/files/ENCFF001VII/@@download/ENCFF001VII.bed.gz	hg19			released	inconsistent platforms	biological replicates with identical biosample, missing derived_from	insufficient read length	
ENCFF002CSK	bed narrowPeak	optimal idr thresholded peaks	ENCSR000EVI	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				ELK4-human	DNA		see document	see document		False	2011-10-29	ENCODE												135202	ENCODE Consortium Analysis Working Group	5b840f06ad48a31dffba2764ce3f40ec		https://www.encodeproject.org/files/ENCFF002CSK/@@download/ENCFF002CSK.bed.gz	hg19			released	inconsistent platforms	biological replicates with identical biosample, missing derived_from	insufficient read length	
ENCFF766STR	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000EVI	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				ELK4-human	DNA		see document	see document		False	2011-10-29	ENCODE											ENCFF002CSK	342959	ENCODE Consortium	7600a4e9d75a704fbd13b6d5502ab867		https://www.encodeproject.org/files/ENCFF766STR/@@download/ENCFF766STR.bigBed	hg19			released	inconsistent platforms	biological replicates with identical biosample	insufficient read length	
ENCFF000XDB	bam	alignments	ENCSR000EVL	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				E2F4-human	DNA		see document	see document		False	2011-10-29	ENCODE				1							ENCFF000XDO	933279277	Peggy Farnham, USC	c5394a36469626f06f06187d4ae9b175		https://www.encodeproject.org/files/ENCFF000XDB/@@download/ENCFF000XDB.bam	hg19			released	inconsistent platforms	biological replicates with identical biosample	insufficient read length	
ENCFF000XDC	bam	alignments	ENCSR000EVL	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				E2F4-human	DNA		see document	see document		False	2011-10-29	ENCODE				2							ENCFF000XDP	1075249347	Peggy Farnham, USC	1102aba1aa12ea60b5743c08c1a15bc1		https://www.encodeproject.org/files/ENCFF000XDC/@@download/ENCFF000XDC.bam	hg19			released	inconsistent platforms	biological replicates with identical biosample	insufficient read length	
ENCFF000XDD	bigBed narrowPeak	peaks	ENCSR000EVL	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				E2F4-human	DNA		see document	see document		False	2011-10-29	ENCODE											ENCFF001VIG	117001	Peggy Farnham, USC	37d76d628a42c3fbf778b3839a805b1a		https://www.encodeproject.org/files/ENCFF000XDD/@@download/ENCFF000XDD.bigBed	hg19			released	inconsistent platforms	biological replicates with identical biosample	insufficient read length	
ENCFF000XDE	bigWig	signal	ENCSR000EVL	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				E2F4-human	DNA		see document	see document		False	2011-10-29	ENCODE												391885881	Peggy Farnham, USC	e330a960b919f0979f68e3b080790c41		https://www.encodeproject.org/files/ENCFF000XDE/@@download/ENCFF000XDE.bigWig	hg19			released	inconsistent platforms	biological replicates with identical biosample, missing derived_from	insufficient read length	
ENCFF000XDO	fastq	reads	ENCSR000EVL	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				E2F4-human	DNA		see document	see document		False	2011-10-29	ENCODE				1	1	32		single-ended				746202955	Peggy Farnham, USC	82456ebbc0da96d60f4b7a9c3b8745aa		https://www.encodeproject.org/files/ENCFF000XDO/@@download/ENCFF000XDO.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000XGP/	released	inconsistent platforms	biological replicates with identical biosample	insufficient read length	
ENCFF000XDP	fastq	reads	ENCSR000EVL	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				E2F4-human	DNA		see document	see document		False	2011-10-29	ENCODE				2	1	32		single-ended				904588114	Peggy Farnham, USC	493a93d8319e57be996bb3dac3ec7fd9		https://www.encodeproject.org/files/ENCFF000XDP/@@download/ENCFF000XDP.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000XGP/	released	inconsistent platforms	biological replicates with identical biosample	insufficient read length	
ENCFF001VIG	bed narrowPeak	peaks	ENCSR000EVL	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				E2F4-human	DNA		see document	see document		False	2011-10-29	ENCODE												27134	Peggy Farnham, USC	1185dfc47054aa23bb66c7c43141647f		https://www.encodeproject.org/files/ENCFF001VIG/@@download/ENCFF001VIG.bed.gz	hg19			released	inconsistent platforms	biological replicates with identical biosample, missing derived_from	insufficient read length	
ENCFF002CSH	bed narrowPeak	optimal idr thresholded peaks	ENCSR000EVL	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				E2F4-human	DNA		see document	see document		False	2011-10-29	ENCODE												72250	ENCODE Consortium Analysis Working Group	b0ee76b4bd597ffc28d3fbb455b4bca8		https://www.encodeproject.org/files/ENCFF002CSH/@@download/ENCFF002CSH.bed.gz	hg19			released	inconsistent platforms	biological replicates with identical biosample, missing derived_from	insufficient read length	
ENCFF505MHH	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000EVL	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				E2F4-human	DNA		see document	see document		False	2011-10-29	ENCODE											ENCFF002CSH	288855	ENCODE Consortium	453e10df11e008bf66375dddd65da117		https://www.encodeproject.org/files/ENCFF505MHH/@@download/ENCFF505MHH.bigBed	hg19			released	inconsistent platforms	biological replicates with identical biosample	insufficient read length	
ENCFF000XEN	bam	alignments	ENCSR000EVM	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				HA-E2F1-human	DNA		see document	see document		False	2011-10-29	ENCODE				1							ENCFF000XFD	873788446	Peggy Farnham, USC	c04d23453a5092893ee2b7b0aa22cfbf		https://www.encodeproject.org/files/ENCFF000XEN/@@download/ENCFF000XEN.bam	hg19			released	inconsistent platforms, missing genetic modification characterization	biological replicates with identical biosample	insufficient read length	
ENCFF000XEO	bam	alignments	ENCSR000EVM	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				HA-E2F1-human	DNA		see document	see document		False	2011-10-29	ENCODE				2							ENCFF000XFB	343207870	Peggy Farnham, USC	c9886b8fdd7ae6ba7169dd0667893460		https://www.encodeproject.org/files/ENCFF000XEO/@@download/ENCFF000XEO.bam	hg19			released	inconsistent platforms, missing genetic modification characterization	biological replicates with identical biosample	insufficient read length	
ENCFF000XEP	bigBed narrowPeak	peaks	ENCSR000EVM	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				HA-E2F1-human	DNA		see document	see document		False	2011-10-29	ENCODE											ENCFF001VIM	335143	Peggy Farnham, USC	a4a9df0a7eff9a4eab0f9fff011a30ed		https://www.encodeproject.org/files/ENCFF000XEP/@@download/ENCFF000XEP.bigBed	hg19			released	inconsistent platforms, missing genetic modification characterization	biological replicates with identical biosample	insufficient read length	
ENCFF000XEQ	bigWig	signal	ENCSR000EVM	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				HA-E2F1-human	DNA		see document	see document		False	2011-10-29	ENCODE												326265289	Peggy Farnham, USC	37eecd5f8cc2be107324c8b997fc56ea		https://www.encodeproject.org/files/ENCFF000XEQ/@@download/ENCFF000XEQ.bigWig	hg19			released	inconsistent platforms, missing genetic modification characterization	biological replicates with identical biosample, missing derived_from	insufficient read length	
ENCFF000XFB	fastq	reads	ENCSR000EVM	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				HA-E2F1-human	DNA		see document	see document		False	2011-10-29	ENCODE				2	1	32		single-ended				270709512	Peggy Farnham, USC	ee78067714d68dfb533c7dbe8b6335b7		https://www.encodeproject.org/files/ENCFF000XFB/@@download/ENCFF000XFB.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000XGP/	released	inconsistent platforms, missing genetic modification characterization	biological replicates with identical biosample	insufficient read length	
ENCFF000XFD	fastq	reads	ENCSR000EVM	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				HA-E2F1-human	DNA		see document	see document		False	2011-10-29	ENCODE				1	1	32		single-ended				696331021	Peggy Farnham, USC	88dcf69e7a285d4e0fc0603ce57984a0		https://www.encodeproject.org/files/ENCFF000XFD/@@download/ENCFF000XFD.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000XGP/	released	inconsistent platforms, missing genetic modification characterization	biological replicates with identical biosample	insufficient read length	
ENCFF001VIM	bed narrowPeak	peaks	ENCSR000EVM	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				HA-E2F1-human	DNA		see document	see document		False	2011-10-29	ENCODE												126001	Peggy Farnham, USC	e055d51a85d34190c0f8b53dfdc1844e		https://www.encodeproject.org/files/ENCFF001VIM/@@download/ENCFF001VIM.bed.gz	hg19			released	inconsistent platforms, missing genetic modification characterization	biological replicates with identical biosample, missing derived_from	insufficient read length	
ENCFF002CSM	bed narrowPeak	optimal idr thresholded peaks	ENCSR000EVM	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				HA-E2F1-human	DNA		see document	see document		False	2011-10-29	ENCODE												246331	ENCODE Consortium Analysis Working Group	864ab74ed79ccb5bc75f7c1d9492a8fc		https://www.encodeproject.org/files/ENCFF002CSM/@@download/ENCFF002CSM.bed.gz	hg19			released	inconsistent platforms, missing genetic modification characterization	biological replicates with identical biosample, missing derived_from	insufficient read length	
ENCFF587QGI	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000EVM	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				HA-E2F1-human	DNA		see document	see document		False	2011-10-29	ENCODE											ENCFF002CSM	766800	ENCODE Consortium	8438a2c5f527f212e09f1b7dbe4bd836		https://www.encodeproject.org/files/ENCFF587QGI/@@download/ENCFF587QGI.bigBed	hg19			released	inconsistent platforms, missing genetic modification characterization	biological replicates with identical biosample	insufficient read length	
ENCFF000RSN	bam	alignments	ENCSR000DLN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				MYC-human	DNA		see document	see document		False	2011-03-17	ENCODE				1							ENCFF000RSR	327119292	Vishwanath Iyer, UTA	7b7e1ee1d1761a9bfce909a3b9457c92		https://www.encodeproject.org/files/ENCFF000RSN/@@download/ENCFF000RSN.bam	hg19			released		biological replicates with identical biosample	insufficient read length	extremely low read depth
ENCFF000RSO	bam	alignments	ENCSR000DLN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				MYC-human	DNA		see document	see document		False	2011-03-17	ENCODE				2							ENCFF000RST	335051238	Vishwanath Iyer, UTA	051d25b8dea30181a64ddc9e1088a9dc		https://www.encodeproject.org/files/ENCFF000RSO/@@download/ENCFF000RSO.bam	hg19			released		biological replicates with identical biosample	insufficient read length	extremely low read depth
ENCFF000RSP	bigWig	base overlap signal	ENCSR000DLN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				MYC-human	DNA		see document	see document		False	2011-03-17	ENCODE												107041293	Vishwanath Iyer, UTA	e9bbf86b1b80a401cdcb6b16327b5297		https://www.encodeproject.org/files/ENCFF000RSP/@@download/ENCFF000RSP.bigWig	hg19			released		biological replicates with identical biosample, missing derived_from	insufficient read length	extremely low read depth
ENCFF000RSQ	bigBed narrowPeak	peaks	ENCSR000DLN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				MYC-human	DNA		see document	see document		False	2011-03-17	ENCODE											ENCFF001USU	612148	Vishwanath Iyer, UTA	1f2d21f91dd205359b11f1d15fdb637a		https://www.encodeproject.org/files/ENCFF000RSQ/@@download/ENCFF000RSQ.bigBed	hg19			released		biological replicates with identical biosample	insufficient read length	extremely low read depth
ENCFF000RSR	fastq	reads	ENCSR000DLN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				MYC-human	DNA		see document	see document		False	2011-03-17	ENCODE				1	1	35		single-ended				312076155	Vishwanath Iyer, UTA	0174582a01bae667f78c9c297bd1ea3e		https://www.encodeproject.org/files/ENCFF000RSR/@@download/ENCFF000RSR.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000RTF/	released		biological replicates with identical biosample	insufficient read length	extremely low read depth
ENCFF000RSS	bigWig	signal	ENCSR000DLN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				MYC-human	DNA		see document	see document		False	2011-03-17	ENCODE												3133155780	Vishwanath Iyer, UTA	8c2fdb3ea1cca541b094847c75db51b9		https://www.encodeproject.org/files/ENCFF000RSS/@@download/ENCFF000RSS.bigWig	hg19			released		biological replicates with identical biosample, missing derived_from	insufficient read length	extremely low read depth
ENCFF000RST	fastq	reads	ENCSR000DLN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				MYC-human	DNA		see document	see document		False	2011-03-17	ENCODE				2	1	35		single-ended				320715991	Vishwanath Iyer, UTA	0a68c601fabbdb3422d41842e2e29842		https://www.encodeproject.org/files/ENCFF000RST/@@download/ENCFF000RST.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000RTF/	released		biological replicates with identical biosample	insufficient read length	extremely low read depth
ENCFF000RSU	tar	validation	ENCSR000DLN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				MYC-human	DNA		see document	see document		False	2011-03-17	ENCODE												50639238	Vishwanath Iyer, UTA	98b048f424a4efa688b855649491c915		https://www.encodeproject.org/files/ENCFF000RSU/@@download/ENCFF000RSU.tar.gz	hg19			released		biological replicates with identical biosample, missing derived_from	insufficient read length	extremely low read depth
ENCFF001USU	bed narrowPeak	peaks	ENCSR000DLN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				MYC-human	DNA		see document	see document		False	2011-03-17	ENCODE												272373	Vishwanath Iyer, UTA	fdb401701d25d6e7aa7309739253846d		https://www.encodeproject.org/files/ENCFF001USU/@@download/ENCFF001USU.bed.gz	hg19			released		biological replicates with identical biosample, missing derived_from	insufficient read length	extremely low read depth
ENCFF002DAT	bed narrowPeak	optimal idr thresholded peaks	ENCSR000DLN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				MYC-human	DNA		see document	see document		False	2011-03-17	ENCODE												65300	ENCODE Consortium Analysis Working Group	f4de50376077a81956bb99bdc2acd914		https://www.encodeproject.org/files/ENCFF002DAT/@@download/ENCFF002DAT.bed.gz	hg19			released		biological replicates with identical biosample, missing derived_from	insufficient read length	extremely low read depth
ENCFF343WLW	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000DLN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				MYC-human	DNA		see document	see document		False	2011-03-17	ENCODE											ENCFF002DAT	179707	ENCODE Consortium	f7f0a0fcf2eb1523085f249f64247632		https://www.encodeproject.org/files/ENCFF343WLW/@@download/ENCFF343WLW.bigBed	hg19			released		biological replicates with identical biosample	insufficient read length	extremely low read depth
ENCFF598LKD	bam	unfiltered alignments	ENCSR000DLN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				MYC-human	DNA		see document	see document		False	2011-03-17	ENCODE				1			35				ENCFF000RSR, ENCFF807MUK	406357686	ENCODE Processing Pipeline	0194419d3d37166fa98cfe8085863543		https://www.encodeproject.org/files/ENCFF598LKD/@@download/ENCFF598LKD.bam	hg19			released		biological replicates with identical biosample	insufficient read length	extremely low read depth
ENCFF282PAU	bam	unfiltered alignments	ENCSR000DLN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				MYC-human	DNA		see document	see document		False	2011-03-17	ENCODE				2			35				ENCFF000RST, ENCFF643CGH	417181966	ENCODE Processing Pipeline	217b890e7da12552591893a2b607b70d		https://www.encodeproject.org/files/ENCFF282PAU/@@download/ENCFF282PAU.bam	GRCh38			released		biological replicates with identical biosample	insufficient read length	extremely low read depth
ENCFF927VIX	bam	unfiltered alignments	ENCSR000DLN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				MYC-human	DNA		see document	see document		False	2011-03-17	ENCODE				2			35				ENCFF000RST, ENCFF807MUK	415751995	ENCODE Processing Pipeline	cb9bff8e32a98e5cc2485feb29abfd85		https://www.encodeproject.org/files/ENCFF927VIX/@@download/ENCFF927VIX.bam	hg19			released		biological replicates with identical biosample	insufficient read length	extremely low read depth
ENCFF666LSS	bam	unfiltered alignments	ENCSR000DLN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				MYC-human	DNA		see document	see document		False	2011-03-17	ENCODE				1			35				ENCFF000RSR, ENCFF643CGH	407868984	ENCODE Processing Pipeline	66cc315ec1376c1530058fcbadd221c2		https://www.encodeproject.org/files/ENCFF666LSS/@@download/ENCFF666LSS.bam	GRCh38			released		biological replicates with identical biosample	insufficient read length	extremely low read depth
ENCFF848YQQ	bam	alignments	ENCSR000DLN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				MYC-human	DNA		see document	see document		False	2011-03-17	ENCODE				1			35				ENCFF000RSR, ENCFF807MUK	270872121	ENCODE Processing Pipeline	c84714c266e660776e9bd3362441874e		https://www.encodeproject.org/files/ENCFF848YQQ/@@download/ENCFF848YQQ.bam	hg19			released		biological replicates with identical biosample	insufficient read length	extremely low read depth
ENCFF826QDC	bam	alignments	ENCSR000DLN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				MYC-human	DNA		see document	see document		False	2011-03-17	ENCODE				2			35				ENCFF000RST, ENCFF807MUK	271387919	ENCODE Processing Pipeline	a17a24f8a16a26ae7b61c1f9157df007		https://www.encodeproject.org/files/ENCFF826QDC/@@download/ENCFF826QDC.bam	hg19			released		biological replicates with identical biosample	insufficient read length	extremely low read depth
ENCFF393ULV	bam	alignments	ENCSR000DLN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				MYC-human	DNA		see document	see document		False	2011-03-17	ENCODE				2			35				ENCFF000RST, ENCFF643CGH	271188402	ENCODE Processing Pipeline	d93fb624f75bcc5853416ab85f82e8f2		https://www.encodeproject.org/files/ENCFF393ULV/@@download/ENCFF393ULV.bam	GRCh38			released		biological replicates with identical biosample	insufficient read length	extremely low read depth
ENCFF736JCX	bam	alignments	ENCSR000DLN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				MYC-human	DNA		see document	see document		False	2011-03-17	ENCODE				1			35				ENCFF000RSR, ENCFF643CGH	270679105	ENCODE Processing Pipeline	13f7a6e1c34d0eb6dfba4244a650dfa8		https://www.encodeproject.org/files/ENCFF736JCX/@@download/ENCFF736JCX.bam	GRCh38			released		biological replicates with identical biosample	insufficient read length	extremely low read depth
ENCFF000BBM	bam	alignments	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				1							ENCFF000BBY	887482725	Bradley Bernstein, Broad	bdd50d9e77fbfadb6de88e8aadc249ac		https://www.encodeproject.org/files/ENCFF000BBM/@@download/ENCFF000BBM.bam	hg19			archived	low read length, low read depth			
ENCFF000BBN	bam	alignments	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				2							ENCFF000BBZ	930565678	Bradley Bernstein, Broad	d236817fb6cc3d0ad7f43e0110bd5c72		https://www.encodeproject.org/files/ENCFF000BBN/@@download/ENCFF000BBN.bam	hg19			archived	low read length, low read depth			
ENCFF000BBO	bigBed broadPeak	peaks	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF001SVW	1387797	Bradley Bernstein, Broad	52e95ca07227977040e53a2f681384cc		https://www.encodeproject.org/files/ENCFF000BBO/@@download/ENCFF000BBO.bigBed	hg19			archived	low read length, low read depth			
ENCFF000BBR	bigWig	signal	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE												411445122	Bradley Bernstein, Broad	46abca154a488e96948a271d0d50b653		https://www.encodeproject.org/files/ENCFF000BBR/@@download/ENCFF000BBR.bigWig	hg19			archived	low read length, low read depth	missing derived_from		
ENCFF000BBY	fastq	reads	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				1	1	36		single-ended				924482441	Bradley Bernstein, Broad	a2098974300818416937ca93a93cf3ef		https://www.encodeproject.org/files/ENCFF000BBY/@@download/ENCFF000BBY.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000BAU/	released	low read length, low read depth			
ENCFF000BBZ	fastq	reads	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				2	1	36		single-ended				975618937	Bradley Bernstein, Broad	34e54da9970a6fa93c5ca707b7e54ed8		https://www.encodeproject.org/files/ENCFF000BBZ/@@download/ENCFF000BBZ.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000BAO/	released	low read length, low read depth			
ENCFF001SVW	bed broadPeak	peaks	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF000BAF, ENCFF000BAI, ENCFF000BBM, ENCFF000BBN	774250	Bradley Bernstein, Broad	39af531d217f1a5984e13d6a4065ac06		https://www.encodeproject.org/files/ENCFF001SVW/@@download/ENCFF001SVW.bed.gz	hg19			archived	low read length, low read depth			
ENCFF144NWV	bed narrowPeak	peaks	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF000BAF, ENCFF000BAI, ENCFF000BBM, ENCFF000BBN	910118	Anshul Kundaje, Stanford	9d72ac07185ce849771d1516f42cafbb		https://www.encodeproject.org/files/ENCFF144NWV/@@download/ENCFF144NWV.bed.gz	hg19			archived	low read length, low read depth			
ENCFF225PEB	bam	unfiltered alignments	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				2			36				ENCFF000BBZ, ENCFF643CGH	1211232970	ENCODE Processing Pipeline	7e8aa41876a622e7474894a2b3d554d4		https://www.encodeproject.org/files/ENCFF225PEB/@@download/ENCFF225PEB.bam	GRCh38			released	low read length, low read depth			
ENCFF566BQX	bam	unfiltered alignments	ENCSR000AOC	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K27ac-human	DNA		see document	see document		False	2011-02-10	ENCODE				1			36				ENCFF000BBY, ENCFF643CGH	1163279088	ENCODE Processing Pipeline	58367416e0d367f8b83e6f1b929d6b27		https://www.encodeproject.org/files/ENCFF566BQX/@@download/ENCFF566BQX.bam	GRCh38			released	low read length, low read depth			
